Match ID,Second,Result,Player,Race,Current Workers,Food Used,Food Available,Current Minerals,Minerals Collection Rate,Minerals Used in Progress,Minerals Used,Minerals Used Active Forces,Minerals Lost,Current Vespene,Vespene Collection Rate,Vespene Used in Progress,Vespene Used,Vespene Used Active Forces,Vespene Lost
0,1500,Win,Player 2 - DisK (Protoss),P,29,126.0,172.0,545,1399,200,13250,4850,15425,472,335,0,5425,4725,3600
0,1530,Loss,Player 1 - MCanning (Protoss),P,22,43.0,110.0,785,811,150,6750,1100,20700,272,313,150,1000,650,8450
0,1530,Win,Player 2 - DisK (Protoss),P,37,140.0,172.0,185,1427,0,14150,5350,15625,584,313,0,5425,4725,3600
1,0,Win,Player 1 - DisK (Protoss),P,12,12.0,15.0,50,0,0,1000,0,0,0,0,0,0,0,0
1,0,Loss,Player 2 - MCanning (Protoss),P,12,12.0,15.0,50,0,0,1000,0,0,0,0,0,0,0,0
1,30,Win,Player 1 - DisK (Protoss),P,13,14.0,15.0,45,671,150,1050,0,0,0,0,0,0,0,0
1,30,Loss,Player 2 - MCanning (Protoss),P,13,14.0,15.0,45,671,150,1050,0,0,0,0,0,0,0,0
1,60,Win,Player 1 - DisK (Protoss),P,15,16.0,23.0,20,783,200,1250,0,0,0,0,0,0,0,0
1,60,Loss,Player 2 - MCanning (Protoss),P,15,16.0,23.0,25,783,200,1250,0,0,0,0,0,0,0,0
1,90,Win,Player 1 - DisK (Protoss),P,17,18.0,23.0,95,923,350,1350,0,0,0,0,0,0,0,0
1,90,Loss,Player 2 - MCanning (Protoss),P,18,19.0,23.0,95,951,350,1400,0,0,0,0,0,0,0,0
1,120,Win,Player 1 - DisK (Protoss),P,20,20.0,23.0,80,951,300,1800,0,0,32,156,0,0,0,0
1,120,Loss,Player 2 - MCanning (Protoss),P,20,21.0,23.0,140,783,200,1800,0,0,48,223,0,0,0,0
1,150,Win,Player 1 - DisK (Protoss),P,21,22.0,23.0,145,895,450,1850,0,0,104,246,0,0,0,0
1,150,Loss,Player 2 - MCanning (Protoss),P,22,23.0,23.0,105,867,450,1900,0,0,132,246,0,0,0,0
1,180,Win,Player 1 - DisK (Protoss),P,23,28.0,31.0,105,867,300,2350,0,0,66,313,100,0,0,0
1,180,Loss,Player 2 - MCanning (Protoss),P,24,29.0,31.0,95,895,250,2400,0,0,128,291,50,0,0,0
1,210,Win,Player 1 - DisK (Protoss),P,25,29.0,31.0,20,923,350,2450,0,0,82,313,100,0,0,0
1,210,Loss,Player 2 - MCanning (Protoss),P,25,29.0,31.0,20,867,400,2450,0,0,194,335,50,0,0,0
1,240,Win,Player 1 - DisK (Protoss),P,26,34.0,39.0,325,1007,250,2850,250,0,198,313,100,100,100,0
1,240,Loss,Player 2 - MCanning (Protoss),P,25,33.0,39.0,420,923,200,2750,200,0,306,313,50,50,50,0
1,270,Win,Player 1 - DisK (Protoss),P,27,39.0,39.0,255,923,350,3150,500,0,218,335,100,200,200,0
1,270,Loss,Player 2 - MCanning (Protoss),P,25,38.0,39.0,25,1035,750,2950,400,0,376,313,50,100,100,0
1,300,Win,Player 1 - DisK (Protoss),P,27,39.0,47.0,110,979,750,3250,500,0,334,335,100,200,200,0
1,300,Loss,Player 2 - MCanning (Protoss),P,26,39.0,47.0,165,951,550,3300,600,0,492,335,0,150,150,0
1,330,Win,Player 1 - DisK (Protoss),P,27,43.0,55.0,95,979,750,3600,750,0,350,335,100,300,300,0
1,330,Loss,Player 2 - MCanning (Protoss),P,28,43.0,47.0,75,1035,700,3500,700,100,458,313,100,175,175,25
